Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EAPP	5.867206307538864	0.15149104399429103	0.13334049998417496	1.1361217635472358	0.25590560779350047	0.5617815526911214
CEBPA	6.322868550084912	0.1467372431903747	0.12917499971833524	1.1359569847906619	0.2559745673105325	0.5617815526911214
FGD4	5.577580150421424	-0.1550688628602352	0.13634940182360925	-1.137290378881476	0.25541691543404216	0.5617815526911214
RPL37A	37.87606606063264	0.10554858598154421	0.09288811974276198	1.1362980139316337	0.2558318617154545	0.5617815526911214
POMGNT1	5.237093800260658	0.16045873989764045	0.14110925454611012	1.1371241412462252	0.2554863931990794	0.5617815526911214
CHMP4A	5.669390168500345	0.1556687583870969	0.13684269127932253	1.13757451663492	0.25529819261438264	0.5617815526911214
ERBIN	12.085647797604938	0.13721717423320307	0.12084794178692068	1.1354531339486496	0.25618550777513166	0.56201936977025
FLNB	66.77426319192409	-0.08150615399787804	0.07185547336923674	-1.1343068269698855	0.25666586647166945	0.5628550190738664
ATRN	5.259598529906732	0.15912019549080697	0.1403781139068472	1.1335114218474023	0.25699954741487685	0.5633684889110003
DAZAP2	31.585989966627288	-0.06638742903202678	0.05866785162731399	-1.1315810480627653	0.25781061155446816	0.5641369272815063
PLD3	9.772231063175926	0.11925022263064028	0.10545874432260974	1.1307760527267507	0.25814936165944824	0.5641369272815063
JKAMP	4.839912929159276	-0.16478102492470978	0.14551172628992007	-1.1324243696786143	0.25745606417521893	0.5641369272815063
ADH5	13.393200247833786	0.10035602062851075	0.08878333894452024	1.1303474483114693	0.25832984854126906	0.5641369272815063
TBCD	5.693579903028634	0.1544732207561844	0.13666481268764524	1.130307192600053	0.2583468048610714	0.5641369272815063
LENG8	31.419606069856208	0.09662330923500573	0.08546102611193268	1.1306125567513456	0.2582182000930609	0.5641369272815063
DOCK9	5.004225217708446	-0.163894821892355	0.14482982262429311	-1.1316372479273065	0.25778697360705116	0.5641369272815063
PBX1	4.955688860746854	0.16365377474780987	0.1447085960138446	1.1309195117348299	0.2580889700831042	0.5641369272815063
HK1	10.191973356242556	0.11525690194341885	0.10181793383275574	1.1319901868440752	0.2576385600761691	0.5641369272815063
AAMP	11.41833330956144	0.10887402755611177	0.09631239434127853	1.1304259259750273	0.2582967947702628	0.5641369272815063
VPS11	4.652455131253001	0.16876798026521644	0.14936898269691265	1.1298729978476634	0.25852974335718537	0.5643186839188852
OXA1L	11.99165156884302	0.1055742999352228	0.09350424760121688	1.1290856045971631	0.2588617233535291	0.564607843615019
AMN	17.73528805480128	0.17112960560746857	0.15155672841196702	1.129145550980078	0.25883643843283566	0.564607843615019
EHD4	7.996237469984093	-0.12846398557101246	0.11382719096094583	-1.1285878574925785	0.25907173533704025	0.5648482365206655
SLC38A1	21.617800182152735	-0.09176044009743595	0.08138393452736176	-1.1275006625120287	0.25953086055573965	0.5652465485722488
SPECC1	6.498991839384232	0.14427216174347154	0.1279637175267211	1.1274458458378638	0.25955402468891775	0.5652465485722488
CHID1	4.803892775054074	0.16612783195560327	0.14730438084364372	1.1277860916569733	0.2594102685885767	0.5652465485722488
JAGN1	4.769803655217279	-0.16518286978378086	0.14674398632483912	-1.1256534180427986	0.2603122479915333	0.5666797398584916
CHMP2A	12.775839364997653	0.12002293804949415	0.1067062956002585	1.124797158165084	0.2606749989763116	0.5672512472917814
R3HDM4	7.715435739068002	-0.13691871057753965	0.12179010917275741	-1.1242186373552103	0.26092028480128243	0.5673752808381004
PLRG1	4.9791381680429785	0.16222299861481032	0.1443021344222047	1.1241898760843834	0.26093248339603803	0.5673752808381004
RGS5	6.630911975864587	-0.213560058682787	0.1900496421168668	-1.123706713172672	0.2611374675449007	0.5676029440492081
GMPPA	6.723077089910806	-0.14189076616238544	0.12630961107566935	-1.1233568447723408	0.26128597035840745	0.5677077129476338
WASHC4	5.600705304725561	-0.15502023487016026	0.13804547807664616	-1.1229649607507557	0.26145237615698375	0.5678512851299033
KIAA0513	5.390237619425916	-0.15568375503894685	0.13870226662228735	-1.122431225027514	0.2616791342914964	0.5681257767893632
RNF40	8.228991465451287	0.12616147035926822	0.11242712228908139	1.1221622308794137	0.2617934682127268	0.5681560698174976
PMPCB	7.070788966633271	0.13580307007601372	0.12108867323196772	1.1215175329888853	0.2620676326635333	0.568533078143196
STAT3	20.998240047744172	-0.14985760958462882	0.13364856956795595	-1.1212810587428779	0.26216824549140777	0.5685334365828997
FAM168B	12.213390682357876	0.10391446013577041	0.09274620224626386	1.1204174146112431	0.2625359273129927	0.5691127340450166
CENPB	6.522370558866905	0.14327472369267719	0.12801832091250187	1.1191735891505934	0.2630660903833916	0.5698255153348628
PABPC1	59.67015186584814	0.07443244086941662	0.0664964081285951	1.1193452844170817	0.26299286376432796	0.5698255153348628
MLX	12.157819272299635	-0.10361550522526805	0.09263111328616787	-1.1185821000031144	0.2633184633882854	0.5701539796395162
CTBP1	10.31059405392723	0.11237667520459578	0.10048914322022684	1.1182966796554015	0.26344030455834244	0.5701996649331618
MTIF2	5.633576410817269	0.15141971332612647	0.1355048925085318	1.1174483114444937	0.2638026883866196	0.5707657554542304
FBLN1	6.394311205772989	0.14359767483838107	0.12856429012721224	1.1169328177855107	0.26402305140586646	0.5710242533271701
SAR1B	8.312029782733102	-0.12473426670930189	0.11179847381846164	-1.1157063459725345	0.26454785329644676	0.5715041410907973
NR3C2	9.737471065125284	0.13753239616337046	0.12325084873860542	1.1158738261920924	0.2644761468866078	0.5715041410907973
SRP54	7.0840584880733095	-0.1369482786391861	0.12271633931743756	-1.1159742818349068	0.26443314337983026	0.5715041410907973
SMIM5	6.479850401626223	-0.16840825629265588	0.15102603429780212	-1.1150942092578453	0.26481005272950925	0.5718523076875324
COP1	5.786445970971756	0.14971066639546876	0.13430844557812885	1.1146779768840394	0.264988441780347	0.5720192907996811
PDPK1	10.908485770842804	-0.11529170498483067	0.1035166707945127	-1.1137501244962966	0.2653863991291941	0.5724416993411733
UFL1	5.226221490042302	-0.15626948586374603	0.14029722857175747	-1.1138458503748652	0.26534532311543063	0.5724416993411733
C11orf24	6.4190193493317755	-0.14214273343652503	0.12776644291468958	-1.1125200811251714	0.2659146009741107	0.5731888417323072
RGS3	5.178168810337975	0.1572407414436569	0.141343566042683	1.1124718715259616	0.2659353177365793	0.5731888417323072
KCTD20	5.79858264498334	-0.14852667196668248	0.13359241501361793	-1.1117897071592142	0.266228578397548	0.5736024947583257
ISOC2	5.1312103990815485	0.15997055610952568	0.1439857855738163	1.1110163095058752	0.2665613291353993	0.5736643052875894
EIF2S2	8.824280310328884	0.1352356280506369	0.12169949412847474	1.1112258848658192	0.26647113206122086	0.5736643052875894
SPECC1L	7.656423491667045	0.13260482000926246	0.11931375176636823	1.111395945950303	0.26639795658318804	0.5736643052875894
DGAT1	17.95792934238272	-0.08807278782908895	0.07930038390702375	-1.1106224647329634	0.26673088893214264	0.5738110343428078
SRP72	7.785913428726902	-0.12823585412445723	0.11556040164151493	-1.1096868157508086	0.26713400614897603	0.5744599068401233
MZB1	7.469641343701982	0.17657435241519703	0.15925171659832688	1.1087751905404086	0.26752717568108525	0.5750869025275133
RTN3	15.206965398342804	0.09205257575198844	0.08304002661796682	1.1085325896568492	0.26763187258667753	0.5750935454975683
AARS1	8.451034483191046	0.12324268485855916	0.1113586284817424	1.1067187746368947	0.268415535526715	0.5763398828077416
MRPL37	6.440054858578697	0.1415515050066485	0.127880151539659	1.106907548219081	0.26833390206241686	0.5763398828077416
PLEKHB2	23.03034266456021	-0.07829970018883316	0.07076786715614715	-1.10643012620498	0.26854039196580237	0.5763893130551542
RNF19B	6.2079967291566245	-0.1423293680767801	0.1286887532966514	-1.1059969455814416	0.2687278414218005	0.5765730032021952
PFKL	29.69003739203353	0.10013984378202691	0.09057410828275317	1.1056122514550355	0.2688943847134172	0.576681435036436
STX16	10.369358825762099	0.12081043728357369	0.10929977115207067	1.1053128109068777	0.2690240687285069	0.576681435036436
INTS3	7.751386515608323	0.12938760794278434	0.11707438350410158	1.105174369235533	0.2690840406238918	0.576681435036436
ACTR1A	10.287416250667183	-0.11066171441186332	0.10019059440029372	-1.1045120060844642	0.26937109836637047	0.577078128975646
HCP5	5.481489363850354	0.15329239077399887	0.1390199401927125	1.1026647728484245	0.27017277013832325	0.5785765716923608
SF3B5	6.802364513368049	0.14169215129248	0.12866794428542647	1.101223401674637	0.27079943909643445	0.5786050680580669
SDC4	12.580344179965856	-0.11009511032434423	0.09991784619524297	-1.1018563201333877	0.270524140802492	0.5786050680580669
LOC102724023	7.899953452642895	0.12854751779316412	0.1166461975165052	1.102029217668882	0.2704489695517944	0.5786050680580669
PKP4	8.545525652590833	-0.1647874943366589	0.14959194989718816	-1.1015799610200574	0.27064432413798045	0.5786050680580669
HLA-F	13.84293858533644	0.15689664480737772	0.14239619707168055	1.101831706421189	0.27053484335458783	0.5786050680580669
EIF4A2	33.35399782426137	-0.06508463941737327	0.05909865916482033	-1.1012879198470247	0.2707713670705941	0.5786050680580669
SDF4	17.32545765204266	-0.08627398066457896	0.07849103374838927	-1.0991571462944252	0.27169952717021006	0.5792882571570533
NAPRT	12.099906076231422	0.12886114695842027	0.117294654932925	1.098610563559862	0.27193796806824927	0.5792882571570533
RPL15	53.45677608276106	0.06175047843750405	0.056196020697531573	1.098840766143722	0.27183752718529147	0.5792882571570533
KPNA4	8.627257840879155	-0.12127216244229183	0.11033850181537996	-1.0990919801068737	0.27172794770623293	0.5792882571570533
AK4	4.559585291078424	-0.16653237033973206	0.15153992589650508	-1.0989339565433478	0.27179687402247416	0.5792882571570533
ABHD3	13.643514798925438	-0.10482820349310781	0.0953915101782494	-1.0989259243010718	0.2718003778251823	0.5792882571570533
COG4	7.470007397828257	0.13031275613264542	0.11856545810171265	1.0990785867908952	0.2717337891044689	0.5792882571570533
MT-ND6	125.14018952621333	0.05927248703885607	0.053945873698849206	1.0987399586804818	0.2718815078856798	0.5792882571570533
NXF1	9.000642533375794	0.11862094561723398	0.1080303894309148	1.0980331205145921	0.272190027028778	0.5796070552983007
EIF4G2	65.15094434070019	-0.08285769176749815	0.07550580969272751	-1.0973684290611447	0.27248036861369473	0.5796641398949524
RPL6	56.38227731295759	0.05489876247687529	0.0500186333284406	1.097566223299025	0.27239394865354366	0.5796641398949524
ZNF395	7.925484012076563	-0.13680574383667282	0.12467846783576614	-1.097268407379544	0.2725240770778213	0.5796641398949524
MYCBP	4.920855549803426	0.15886180688053686	0.1449476981580376	1.0959939957606544	0.2730814020710915	0.5804133442442274
NME2	24.11064275047728	0.10314074336732702	0.09408774131010444	1.0962187202197227	0.27298306912799636	0.5804133442442274
ABRACL	7.3169392702542835	0.13124177889687277	0.11983216946270686	1.0952132426987122	0.27342322536708624	0.5807037356764383
PCCB	6.182394137290368	0.1421802300914077	0.12981357364631027	1.0952647407950697	0.2734006698597046	0.5807037356764383
CFB	5.193330040727267	-0.20183595707565186	0.18439584163500788	-1.09457976538953	0.2737007844034836	0.5807235159484386
MRPL51	6.463568904529817	0.14056332359722037	0.12842820466184932	1.0944895162812776	0.2737403428534336	0.5807235159484386
TYMP	5.121831839183011	0.16732600268174885	0.1528245019069932	1.0948898939227758	0.2735648770662779	0.5807235159484386
TUBA1A	5.07283170793151	0.15668751926762628	0.14354147296581243	1.0915836101594476	0.275016163366494	0.5823200644092061
GAK	18.973930571670717	0.08222314758532302	0.07533940557663327	1.0913697414520718	0.27511022124208784	0.5823200644092061
RN7SL2	9.428267177083667	0.23802099097667523	0.21789532685127974	1.0923639089292259	0.2746731799179628	0.5823200644092061
TTC1	4.920783783413584	0.1588874196102632	0.1455060423244672	1.0919644096700574	0.27484874490730776	0.5823200644092061
POLR2A	18.895374165827036	-0.14441958559518067	0.1322515920177363	-1.0920064053052194	0.2748302857926026	0.5823200644092061
TMEM219	9.620269767567665	0.12700377803513854	0.11636583659933156	1.091418080655711	0.2750889600973996	0.5823200644092061
USP19	7.540194181593095	0.12779579056168128	0.11723464019459262	1.090085578371364	0.2756754484184684	0.5832983319807593
SLC39A8	8.436765564775053	0.15216475249165196	0.13978208331251463	1.0885855245944007	0.27633670301256963	0.584478975729127
MAN2A1	9.809326815886589	-0.11283229483578801	0.10372653503785528	-1.0877862139577839	0.27668949692224887	0.5847881077594953
HNRNPA0	9.723601834187422	0.11347728996196352	0.10431040589084149	1.0878808206413746	0.27664772410214145	0.5847881077594953
GMIP	4.8757085468019525	-0.15766022309184263	0.1450788289050003	-1.0867210900570532	0.27716009049288975	0.585345564249909
YTHDF2	7.482007257081505	-0.12787711017077313	0.11764728820902504	-1.086953317135306	0.27705744135214083	0.585345564249909
ATP2A2	32.47574461256181	-0.08105686391915898	0.0746103488720813	-1.0864024246573376	0.27730098931659486	0.5854246921044114
VPS4A	8.170859534204798	0.12392651044414692	0.11417767655985098	1.0853830116186125	0.2777520534111215	0.5861583230078106
GLB1	8.82655127366605	-0.11777885043427672	0.10859871953071468	-1.084532588811654	0.27812872571325126	0.5862154770979022
UXT	5.704028867496953	0.14790072210942568	0.13635067100431117	1.0847084287890987	0.2780508135417471	0.5862154770979022
FBRS	8.39437724836514	0.12099217202265736	0.11152646811364215	1.084874057872701	0.2779774392607632	0.5862154770979022
SMDT1	5.072763448748351	0.15670538565707312	0.14451062531402856	1.084386600061724	0.2781934225238455	0.5862154770979022
SPRYD3	4.828692365138836	-0.15784435736827826	0.14563747329889387	-1.0838169173968848	0.27844598276915233	0.5865293124203208
PARM1	32.33712791447251	-0.10566614206376174	0.0975251009300752	-1.0834763671716023	0.27859703508581035	0.5866291735809845
PSMA3	7.5149385515336125	0.1286248819273429	0.11880424866971033	1.0826623068416945	0.27895834046857726	0.5871715161964103
MKRN1	21.10910346782304	0.0841078001520575	0.0777779104369575	1.081384157526714	0.27952626581883544	0.5881482024292225
ZNF266	4.82818582053915	-0.1578450862263096	0.14604818513554305	-1.080774034130025	0.27979764142737273	0.5883795320761126
LAD1	22.30583024983073	-0.0825385378817894	0.07637721922931982	-1.0806695859660778	0.2798441166694161	0.5883795320761126
TTC22	8.827148339074943	-0.11779636958279541	0.10905508607810994	-1.0801547531531412	0.2800732732743167	0.5886426760982668
MRNIP	5.273046308466065	0.15199101543531943	0.14081079057857468	1.0793989211395416	0.2804099316821039	0.5889931454376253
PRPF40A	9.06980439716379	0.11659918649104739	0.10809838834455775	1.0786394531562655	0.2807484863617099	0.5889931454376253
JCHAIN	123.39955907552918	-0.07747992632450583	0.07183293256587855	-1.078612880706887	0.28076033681814716	0.5889931454376253
MTMR10	5.8808543823115365	-0.1426277162003137	0.1321496145309749	-1.0792896877265035	0.2804586085332072	0.5889931454376253
EXOSC10	7.211841267085484	0.13047747784708238	0.12095255459640082	1.0787492524028508	0.2806995230360758	0.5889931454376253
PSMA3-AS1	6.756342851877507	0.13347768583643924	0.12379140992134073	1.078246753318775	0.2809236524207334	0.5891174037426273
PRELID3B	14.833106501271027	0.09321880981872145	0.08655109527076728	1.0770378991403267	0.2814633345925203	0.5898120969247186
TFRC	26.994558154640192	0.1924728998549835	0.17867221614283085	1.0772402335969258	0.28137295518781236	0.5898120969247186
NDUFC1	5.750643277941184	0.1455532325764755	0.13535129808367463	1.0753737469624711	0.2822074307341205	0.5904968790961634
C6orf62	15.066955449593696	-0.08987878594441588	0.08354866949198463	-1.0757656165073766	0.2820320932549903	0.5904968790961634
CCDC9B	6.007056576549996	0.14467399780937562	0.13444813550176224	1.0760580447579309	0.2819012977786854	0.5904968790961634
SIRT7	8.301568515868135	-0.1206638094359756	0.11219231114636896	-1.0755087242881958	0.28214702835288635	0.5904968790961634
ODF2L	4.663986552725797	0.16068613019541433	0.14949112300816056	1.0748874378757771	0.2824251268564556	0.590734005176474
CHCHD2	19.296901899544608	0.08913814561324628	0.08295946180676332	1.0744783496893326	0.28260834321377293	0.5908988631658496
FAM3A	5.623004574111158	0.14598194532075226	0.1359568350328002	1.0737374497246384	0.28294037157031304	0.5913746318640959
