gene	log2FC	pval	padj
LINC03130	0.024013493637226685	0.7068304927150422	0.8246950251676333
GBE1	-0.006338499288403465	0.7068304927150422	0.8246950251676333
FAM90A1	0.008216131598930976	0.7068304927150422	0.8246950251676333
LIFR-AS1	0.018697122445983982	0.7068304927150422	0.8246950251676333
ITIH1	-0.0033999523279714117	0.7068304927150422	0.8246950251676333
LRTOMT	-0.00479486531901685	0.7100469387296904	0.8274635216130555
SMIM10L2B-AS1	0.024450581047214898	0.7100469387296904	0.8274635216130555
L3HYPDH	0.010857185112864487	0.7100469387296904	0.8274635216130555
SMPD2	-0.007447878802607555	0.7100469387296904	0.8274635216130555
MSRB3	-0.003412607556454894	0.7100469387296904	0.8274635216130555
FHIP2B	0.0036146525985270017	0.7100469387296904	0.8274635216130555
LINC01219	0.0025681621979214975	0.7100469387296904	0.8274635216130555
IL18BP	0.009636391777867903	0.7100469387296904	0.8274635216130555
ZC3H10	-0.00024575209278832055	0.7100469387296904	0.8274635216130555
OR2J3	0.008688302912059659	0.7100469387296904	0.8274635216130555
PRL	0.01327574544516369	0.7100469387296904	0.8274635216130555
RSBN1	0.01172006551795457	0.7100469387296904	0.8274635216130555
LINC01227	0.012967992853677258	0.7100469387296904	0.8274635216130555
LOC124904522	0.044060820289043484	0.7100469387296904	0.8274635216130555
MEF2C-AS1	-1.7580644476322682e-05	0.7100469387296904	0.8274635216130555
APOBEC3C	0.059873337752677	0.7100469387296904	0.8274635216130555
NKAIN1	-0.008473527128888492	0.7100469387296904	0.8274635216130555
BMP2	-0.0018358337466961583	0.7100469387296904	0.8274635216130555
LINC02017	0.023303294224752073	0.7100469387296904	0.8274635216130555
BCDIN3D-AS1	0.0018021030809962646	0.7100469387296904	0.8274635216130555
LINC01115	-0.00020595755435996732	0.7100469387296904	0.8274635216130555
ZFP28-DT	0.028006851154109613	0.7100469387296904	0.8274635216130555
RNA5SP97	0.025087956642437195	0.7100469387296904	0.8274635216130555
IGKV1D-39	0.03948661383100749	0.7100469387296904	0.8274635216130555
ADGRE2	0.017636947248296453	0.7100469387296904	0.8274635216130555
LINC02055	-0.0030285552548891814	0.7100469387296904	0.8274635216130555
PINK1-AS	-0.005578793327245313	0.7100469387296904	0.8274635216130555
RN7SL205P	0.022246203769562878	0.7100469387296904	0.8274635216130555
CDC42BPA	0.0077547546890892605	0.7100469387296904	0.8274635216130555
SNHG4	0.0007824695787654878	0.7100469387296904	0.8274635216130555
SIAE	-0.0711402697108321	0.7100469387296904	0.8274635216130555
MLST8	0.017637710917171034	0.7100469387296904	0.8274635216130555
SKIC2	0.02164706703716912	0.7100469387296904	0.8274635216130555
P4HA3-AS1	0.003500667672105773	0.7132685587719932	0.8289496502937732
IGHV1OR21-1	-0.014800478994390076	0.7132685587719932	0.8289496502937732
MIR1-1HG	0.012121938605670457	0.7132685587719932	0.8289496502937732
KCNIP4-IT1	0.03681332481447375	0.7132685587719932	0.8289496502937732
AGPAT5	-0.01723464861449675	0.7132685587719932	0.8289496502937732
SPDYC	0.03367601855256511	0.7132685587719932	0.8289496502937732
FOXP1-AS1	0.0050508996753537705	0.7132685587719932	0.8289496502937732
LINC02617	0.0019396482687982775	0.7132685587719932	0.8289496502937732
VAC14	0.037593367115731136	0.7132685587719932	0.8289496502937732
STARD6	-0.009977982263606466	0.7132685587719932	0.8289496502937732
GALR3	0.0291380297102298	0.7132685587719932	0.8289496502937732
DKFZP434A062	0.01929493548379463	0.7132685587719932	0.8289496502937732
RN7SKP36	0.025157384999699023	0.7132685587719932	0.8289496502937732
CERT1	-0.013726676470031451	0.7132685587719932	0.8289496502937732
CAND2	-0.010700633175767749	0.7132685587719932	0.8289496502937732
PRICKLE2-AS3	-0.009719520396332282	0.7132685587719932	0.8289496502937732
SLC10A4	0.02091413751706006	0.7132685587719932	0.8289496502937732
VWA5B2	-0.004341313071481223	0.7132685587719932	0.8289496502937732
SLC46A2	0.02320529743455879	0.7132685587719932	0.8289496502937732
NUDT5	-0.005600520889206484	0.7132685587719932	0.8289496502937732
PLEKHG5	-0.009134641315319492	0.7132685587719932	0.8289496502937732
ZNF419	0.0018851389374945349	0.7132685587719932	0.8289496502937732
CALML4	-0.04138874135556847	0.7132685587719932	0.8289496502937732
ZBTB40	-0.0015604780565232623	0.7132685587719932	0.8289496502937732
B3GAT1	0.004698005272513517	0.7132685587719932	0.8289496502937732
MAP3K9-DT	0.004358288178797576	0.7132685587719932	0.8289496502937732
TEX56P	0.0023896341674914945	0.7132685587719932	0.8289496502937732
DHX40	-0.013022565509579254	0.7132685587719932	0.8289496502937732
MIR5708	0.02247325521371782	0.7132685587719932	0.8289496502937732
RNU2-45P	0.007127820183862987	0.7132685587719932	0.8289496502937732
EXO5	0.0032729381037166494	0.7132685587719932	0.8289496502937732
RN7SL652P	-0.012695466015285567	0.7132685587719932	0.8289496502937732
CABCOCO1	0.026095842650715184	0.7132685587719932	0.8289496502937732
LINC02172	0.021752312059390932	0.7132685587719932	0.8289496502937732
KBTBD12	-0.02329955179529386	0.7132685587719932	0.8289496502937732
SPDYE2B	0.012758118364730175	0.7132685587719932	0.8289496502937732
LOC101928733	0.017380770973052462	0.7132685587719932	0.8289496502937732
PEAK3	-0.01202829032141628	0.7132685587719932	0.8289496502937732
MYOSLID	0.004654862278783617	0.7132685587719932	0.8289496502937732
HEATR5A-DT	0.004787018047822	0.7132685587719932	0.8289496502937732
CNGB3	0.022445283169022723	0.7132685587719932	0.8289496502937732
CCL24	0.025111215009970822	0.7132685587719932	0.8289496502937732
SIRPB2	-0.004764037657026821	0.7132685587719932	0.8289496502937732
NRP2	0.02127595475691657	0.7132685587719932	0.8289496502937732
LOC124901051	0.01801269059358493	0.7132685587719932	0.8289496502937732
RGMA	0.0028083247552241897	0.7132685587719932	0.8289496502937732
MGP	0.018504600963456852	0.7132685587719932	0.8289496502937732
LINC02432	0.006509266689087745	0.7132685587719932	0.8289496502937732
ARHGAP42-AS1	0.03646695470773065	0.7132685587719932	0.8289496502937732
PRDM7	0.0031122528135657523	0.7132685587719932	0.8289496502937732
NEDD9	-0.020740034606052227	0.7132685587719932	0.8289496502937732
CD52	0.057484290295126916	0.7132685587719932	0.8289496502937732
LEPR	0.00499139021321926	0.7132685587719932	0.8289496502937732
STON1	0.010304732468582767	0.7132685587719932	0.8289496502937732
PORCN-DT	0.018237593760897064	0.7132685587719932	0.8289496502937732
RN7SL353P	0.0013289916379763955	0.7132685587719932	0.8289496502937732
MIR1229	-0.005720344835153268	0.7132685587719932	0.8289496502937732
GNG8	-0.007829117454977302	0.7132685587719932	0.8289496502937732
IL17B	-0.007622836878844297	0.7132685587719932	0.8289496502937732
AVPR2	0.013047772827323834	0.7132685587719932	0.8289496502937732
NKX6-3	0.011546488139052902	0.7132685587719932	0.8289496502937732
LAMC1-AS1	0.018124761896718494	0.7132685587719932	0.8289496502937732
CT66	0.021688202240231325	0.7132685587719932	0.8289496502937732
RAP1GDS1	0.014523632126457464	0.7132685587719932	0.8289496502937732
ZNF687-AS1	-0.012183898428902662	0.7132685587719932	0.8289496502937732
LINC01502	-0.014216183747599254	0.7132685587719932	0.8289496502937732
CFAP99	-0.01892772232109896	0.7132685587719932	0.8289496502937732
ANP32E	-0.011044649955737063	0.7132685587719932	0.8289496502937732
WDR88	-0.005303158507869221	0.7132685587719932	0.8289496502937732
ZMAT1	0.010928798474471035	0.7132685587719932	0.8289496502937732
BAALC-AS2	0.02638521933579653	0.7132685587719932	0.8289496502937732
MIR4507	0.015404348029073645	0.7132685587719932	0.8289496502937732
YTHDF3-DT	-0.0007105788267461888	0.7132685587719932	0.8289496502937732
SNORD63B	0.0009944222432257122	0.7132685587719932	0.8289496502937732
GNGT1	0.032333799505150224	0.7132685587719932	0.8289496502937732
IGHV4-39	-0.07583692961913702	0.7132685587719932	0.8289496502937732
P2RX2	-0.008942398393304796	0.716495300857207	0.8315651295545224
IRX6	0.022504654563158255	0.716495300857207	0.8315651295545224
LINC02740	0.017577018064073205	0.716495300857207	0.8315651295545224
DAPK2	-0.012986450000697536	0.716495300857207	0.8315651295545224
LINC01111	0.016962807592789328	0.716495300857207	0.8315651295545224
MIR6806	0.016288352103689924	0.716495300857207	0.8315651295545224
MAD1L1	0.02131165823467618	0.716495300857207	0.8315651295545224
RN7SL762P	0.01025407233677142	0.716495300857207	0.8315651295545224
IRF4	-0.03138465870016982	0.716495300857207	0.8315651295545224
TUBA3E	0.020438948844095917	0.716495300857207	0.8315651295545224
RPL12	0.032773505576131345	0.716495300857207	0.8315651295545224
ZNF705EP	0.017642526326069108	0.716495300857207	0.8315651295545224
CFAP97D2	0.024040738617352148	0.716495300857207	0.8315651295545224
CTAGE9	0.012436243888475806	0.716495300857207	0.8315651295545224
HHIP-AS1	0.003531352527100573	0.716495300857207	0.8315651295545224
LOC107985532	0.017534108932611814	0.716495300857207	0.8315651295545224
TAS2R30	0.015977419364351375	0.716495300857207	0.8315651295545224
CHCT1	0.049391633977641625	0.716495300857207	0.8315651295545224
SNORA67	0.013032423529090842	0.716495300857207	0.8315651295545224
ATP8B1	0.01496074464744268	0.716495300857207	0.8315651295545224
MAPK13	-0.017760497508149786	0.716495300857207	0.8315651295545224
VSIR	-0.003919269333722664	0.716495300857207	0.8315651295545224
MIR628	0.015820572743567532	0.716495300857207	0.8315651295545224
TMTC3	0.00805564171138129	0.716495300857207	0.8315651295545224
MSC	0.01428810466767838	0.716495300857207	0.8315651295545224
HLA-E	0.01653640170084225	0.716495300857207	0.8315651295545224
MIR1233-2	0.040027125941965655	0.716495300857207	0.8315651295545224
SNORD88C	0.02693414663214433	0.716495300857207	0.8315651295545224
RFPL2	0.0037747680756461677	0.716495300857207	0.8315651295545224
ZFPL1	0.007419858242722954	0.716495300857207	0.8315651295545224
MIR548AJ2	0.019179733702946317	0.716495300857207	0.8315651295545224
ANKS1A	-0.00817624758389135	0.716495300857207	0.8315651295545224
MIR6783	0.03601970877827278	0.716495300857207	0.8315651295545224
HES7	0.022174683429072695	0.716495300857207	0.8315651295545224
SEPTIN7	-0.012695452430114162	0.716495300857207	0.8315651295545224
APOC4-APOC2	0.01735392500408646	0.716495300857207	0.8315651295545224
ASH1L	0.0017463853652026629	0.716495300857207	0.8315651295545224
LINC00670	0.0021309939204606776	0.716495300857207	0.8315651295545224
LINC00208	0.03032853987251688	0.7197271127263267	0.8330756395624997
LOC105372747	0.010622356085345563	0.7197271127263267	0.8330756395624997
FAM81B	0.017161385762549122	0.7197271127263267	0.8330756395624997
AEBP2	0.013661629306210621	0.7197271127263267	0.8330756395624997
A2ML1	-0.017556494575074466	0.7197271127263267	0.8330756395624997
HRH4	0.0013361194369887475	0.7197271127263267	0.8330756395624997
PAPPA2	0.03214168032623632	0.7197271127263267	0.8330756395624997
ZNF75D	0.004343752787843824	0.7197271127263267	0.8330756395624997
LINC01801	0.005507703751873483	0.7197271127263267	0.8330756395624997
SF3A1	-0.02656898305939892	0.7197271127263267	0.8330756395624997
LINC01013	0.028918748674148342	0.7197271127263267	0.8330756395624997
LRRC63	0.011363624792038507	0.7197271127263267	0.8330756395624997
TNFRSF18	0.005483264349585681	0.7197271127263267	0.8330756395624997
EXD3	-0.004833753718765932	0.7197271127263267	0.8330756395624997
GUSBP5	0.011093059082554424	0.7197271127263267	0.8330756395624997
OLFM1	-0.006750911380102309	0.7197271127263267	0.8330756395624997
TP53TG5	0.006162968782626788	0.7197271127263267	0.8330756395624997
BANF2	0.018246390945566807	0.7197271127263267	0.8330756395624997
PRDM5	0.010543256821250901	0.7197271127263267	0.8330756395624997
LINC02078	0.02484179309750223	0.7197271127263267	0.8330756395624997
LINC01524	0.0032799271946440944	0.7197271127263267	0.8330756395624997
C11orf97	-0.0015319775889347242	0.7197271127263267	0.8330756395624997
CTCFL	0.0009899201612423303	0.7197271127263267	0.8330756395624997
SAV1	-0.00977804468217891	0.7197271127263267	0.8330756395624997
JAKMIP3-AS1	-0.004880373576627073	0.7197271127263267	0.8330756395624997
TBC1D26	-0.03218062576794434	0.7197271127263267	0.8330756395624997
OSBPL9	-0.026090883749447347	0.7197271127263267	0.8330756395624997
LOC105372155	0.020425269767459397	0.7197271127263267	0.8330756395624997
IGHV3OR15-7	-0.012854952381954554	0.7197271127263267	0.8330756395624997
LINC02789	0.014194003191478288	0.7197271127263267	0.8330756395624997
TRPM3	0.00570533878542645	0.7197271127263267	0.8330756395624997
PDE11A	0.0038234610798481006	0.7197271127263267	0.8330756395624997
NUP93-DT	0.02117425092823505	0.7197271127263267	0.8330756395624997
USP22	-0.07406618714448854	0.7197271127263267	0.8330756395624997
RIBC1	0.029014160650286946	0.7197271127263267	0.8330756395624997
PPIC	-0.0023563492667324493	0.7197271127263267	0.8330756395624997
RN7SL738P	-0.004895724591053807	0.7197271127263267	0.8330756395624997
ZNF723	0.032670142908769795	0.7197271127263267	0.8330756395624997
TRBJ1-4	0.026523352897585284	0.7197271127263267	0.8330756395624997
RN7SKP193	0.006235461966838218	0.7197271127263267	0.8330756395624997
KY	-0.0012446960237561533	0.7197271127263267	0.8330756395624997
HEATR3	0.016880029338457003	0.7197271127263267	0.8330756395624997
LINC03077	0.004572212396811187	0.7197271127263267	0.8330756395624997
LINC00632	0.011467943964358907	0.7197271127263267	0.8330756395624997
CLN5	-0.006415158054854597	0.7197271127263267	0.8330756395624997
AMMECR1	-0.0031261716814703355	0.7197271127263267	0.8330756395624997
SMIM29-AS1	0.0003013082937448619	0.7197271127263267	0.8330756395624997
GLIS2-AS1	-0.028436275966575497	0.7197271127263267	0.8330756395624997
GPKOW	0.0015109836687339229	0.7197271127263267	0.8330756395624997
LLPH-DT	-0.003228727076946991	0.7197271127263267	0.8330756395624997
NFYC-AS1	-0.01907778029523366	0.7197271127263267	0.8330756395624997
RN7SL668P	0.020183757497007737	0.7197271127263267	0.8330756395624997
SLC45A1	-0.009593146115367213	0.7197271127263267	0.8330756395624997
LINC02000	-0.0274619604568489	0.7197271127263267	0.8330756395624997
RN7SL282P	0.015106728317503287	0.7197271127263267	0.8330756395624997
ARHGEF15	-0.01583437698493806	0.7197271127263267	0.8330756395624997
ELK4	0.02455724030438944	0.7197271127263267	0.8330756395624997
RPAP3-DT	0.004444670224703184	0.7197271127263267	0.8330756395624997
LINC02827	-0.005764978055239733	0.7197271127263267	0.8330756395624997
INSL3	-0.015987697583583982	0.7197271127263267	0.8330756395624997
ADD2	-0.0025894473836507448	0.7197271127263267	0.8330756395624997
CKAP2L	0.018354966319901633	0.7197271127263267	0.8330756395624997
ZBTB4	-0.006791160302196841	0.7197271127263267	0.8330756395624997
IGLV2-18	-0.0373166231901767	0.7197271127263267	0.8330756395624997
KCNB1	-0.004942983010764235	0.7197271127263267	0.8330756395624997
TYW1	-0.013420550674267284	0.7197271127263267	0.8330756395624997
CASC8	0.024392956424155177	0.7197271127263267	0.8330756395624997
TOP1MT	0.03269788617929659	0.7197271127263267	0.8330756395624997
ATP6V1F	0.009020029137614793	0.7197271127263267	0.8330756395624997
PHACTR1	0.008648868701046197	0.7197271127263267	0.8330756395624997
C3orf20	0.0017552689586539105	0.7197271127263267	0.8330756395624997
MCF2L	0.005625777777124252	0.7197271127263267	0.8330756395624997
GPR18	0.008423955836615815	0.7197271127263267	0.8330756395624997
NPHP4	0.001557849094961039	0.7197271127263267	0.8330756395624997
NEFL	0.0029957557736177143	0.7197271127263267	0.8330756395624997
RALGAPB	0.005040783703977425	0.7229639418485855	0.8354777703507806
MIR4665	0.021520406808577197	0.7229639418485855	0.8354777703507806
LINC01897	-0.010826864577299256	0.7229639418485855	0.8354777703507806
HMBOX1-IT1	-0.0014654443112774446	0.7229639418485855	0.8354777703507806
ZNF668	-0.011003674555180698	0.7229639418485855	0.8354777703507806
GPR151	0.01875079021313647	0.7229639418485855	0.8354777703507806
RN7SL155P	-0.009446421985701337	0.7229639418485855	0.8354777703507806
RN7SL14P	-0.007401798873113097	0.7229639418485855	0.8354777703507806
NCKAP1L	-0.013670707757580836	0.7229639418485855	0.8354777703507806
RFX2-AS1	0.04418453183748987	0.7229639418485855	0.8354777703507806
RASSF8	0.004033939589938695	0.7229639418485855	0.8354777703507806
TPRA1	0.016204197646367602	0.7229639418485855	0.8354777703507806
IGLC1	-0.024035888629454938	0.7229639418485855	0.8354777703507806
SCEL-AS1	0.009873716717898134	0.7229639418485855	0.8354777703507806
CDH9	0.03276575814625479	0.7229639418485855	0.8354777703507806
INTS6	-0.01025067802216073	0.7229639418485855	0.8354777703507806
USP17L7	0.035587192869256115	0.7229639418485855	0.8354777703507806
RN7SL97P	0.05235276699289193	0.7229639418485855	0.8354777703507806
PPP2R2B	0.0026408575480481034	0.7229639418485855	0.8354777703507806
CPVL-AS1	0.01917148222158052	0.7229639418485855	0.8354777703507806
MIR7847	0.020729416991997318	0.7229639418485855	0.8354777703507806
SCUBE3	0.01133538735119044	0.7229639418485855	0.8354777703507806
RNA5SP526	0.014869728021820891	0.7229639418485855	0.8354777703507806
POU6F2-AS2	0.007901710434155718	0.7229639418485855	0.8354777703507806
ST6GAL2-IT1	-0.0007555888621135765	0.7229639418485855	0.8354777703507806
HNRNPUL1	0.016095268226641757	0.7229639418485855	0.8354777703507806
APRT	0.03818189044549891	0.7229639418485855	0.8354777703507806
SLC25A27	0.0054199219278414645	0.7229639418485855	0.8354777703507806
LOC124900824	0.016968606429894853	0.7229639418485855	0.8354777703507806
NPIPA9	0.010760615752159142	0.7229639418485855	0.8354777703507806
RNU6-327P	0.004210036917942278	0.7229639418485855	0.8354777703507806
LL0XNC01-250H12.3	-0.015064458000929565	0.7229639418485855	0.8354777703507806
SEZ6L	-0.024051905689396302	0.7229639418485855	0.8354777703507806
CNOT4	0.004258937597410917	0.7229639418485855	0.8354777703507806
RNA5SP372	0.008159618913582425	0.7229639418485855	0.8354777703507806
USP17L11	0.010838368466688161	0.7229639418485855	0.8354777703507806
